Success Rate,Ecological Navigation Score,Navigation Score,Infraction Count (/m),Energy Consumption (J/m),FPS (/s),Route Completion (%),Avg. Route Deviation (m),Distance covered (km),Time taken (s),Number of steps taken by local model,Number of steps taken by global model
1,89.37557088896908,98.31312797786612,0.02454401907451427,0.27759285573275994,227.14772385358074,100.0,0.20835726363613238,0.05200880247124823,56.85196089744568,754,0
1,90.46595085465265,99.51254594011785,0.007049671496641305,0.2262944550421844,406.13026159222534,100.0,0.24169699987836232,0.05200880247124823,32.14532685279846,428,0
1,90.51432183272271,99.56575401599498,0.006278487203346235,0.2410939086084956,334.2738114762506,100.0,0.20922997653411177,0.05200880247124823,39.018858432769775,512,0
